令和3年経済センサス‐活動調査　製造業（地域別統計表データ）　令和5(2023)年12月15日訂正,,,,,,,,,,,
,,,,,,,,,,,
１．都道府県別、東京特別区・政令指定都市別統計表,,,,,,,,,,,
"Statistical Tables by Prefecture, Tokyo Special Wards and Government-designated Cities",,,,,,,,,,,
第１表  産業中分類別事業所数、従業者数、事業に従事する者の人件費及び派遣受入者に係る人材派遣会社への支払額、原材料・燃料・電力の使用額等、製造品出荷額等及び付加価値額（従業者４人以上の事業所）,,,,,,,,,,,
"Number of establishments, Number of employees, Total cash wages and salaries paid for persons engaged and temporary staff services, Cost of raw materials, fuels and electricity consumed, Value of manufactured goods shipments, and Value added, by Industry (2-digit industrial classification) (Establishments with 4 or more employees)",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,事業所数,従業者数,事業に従事する者の人件費及び派遣受入者に係る人材派遣会社への支払額,原材料・燃料・電力の使用額等,製造品出荷額等,付加価値額（従業者29人以下は粗付加価値額）
時間軸コード,年次,産業中分類コード,産業中分類名,都道府県、東京特別区・政令指定都市コード,都道府県、東京特別区・政令指定都市名,,人,百万円,百万円,百万円,百万円
2020000000,2020,24,金属製品製造業,68,相模原市,117,2319,10946,29095,57557,23543
2020000000,2020,24,金属製品製造業,69,新潟市,140,4375,18937,48229,99165,42327
2020000000,2020,24,金属製品製造業,70,静岡市,171,3304,13930,47246,82093,30327
2020000000,2020,24,金属製品製造業,71,浜松市,213,4701,18874,46962,103005,46903
2020000000,2020,24,金属製品製造業,72,名古屋市,594,10270,44073,99128,218077,104236
2020000000,2020,24,金属製品製造業,73,京都市,140,3601,16533,36638,72680,29242
2020000000,2020,24,金属製品製造業,74,大阪市,942,16509,74896,212019,393694,156947
2020000000,2020,24,金属製品製造業,75,堺市,274,6399,31742,73226,218317,127221
2020000000,2020,24,金属製品製造業,76,神戸市,160,2915,15559,38682,77306,31944
2020000000,2020,24,金属製品製造業,77,岡山市,108,1952,7799,30114,52552,18569
2020000000,2020,24,金属製品製造業,78,広島市,157,3961,18997,50757,90651,33676
2020000000,2020,24,金属製品製造業,79,北九州市,177,7150,32541,163509,255876,77723
2020000000,2020,24,金属製品製造業,80,福岡市,54,723,2916,5661,11820,5465
2020000000,2020,24,金属製品製造業,81,熊本市,33,842,3633,9934,21828,9936
2020000000,2020,25,はん用機械器具製造業,00,全国計,6555,318401,1752164,6720021,11424236,4094696
2020000000,2020,25,はん用機械器具製造業,01,北海道,100,2375,9838,23049,50407,23712
2020000000,2020,25,はん用機械器具製造業,02,青森県,25,391,1446,2204,5809,3135
2020000000,2020,25,はん用機械器具製造業,03,岩手県,38,3765,15473,49206,106802,54178
2020000000,2020,25,はん用機械器具製造業,04,宮城県,58,1156,4666,9178,20076,9490
2020000000,2020,25,はん用機械器具製造業,05,秋田県,27,939,3186,6524,12118,4627
2020000000,2020,25,はん用機械器具製造業,06,山形県,59,3007,11421,25829,60240,29139
2020000000,2020,25,はん用機械器具製造業,07,福島県,107,5730,26145,106590,182588,68066
2020000000,2020,25,はん用機械器具製造業,08,茨城県,171,14605,101820,377540,647384,249983
2020000000,2020,25,はん用機械器具製造業,09,栃木県,120,6823,34932,214443,303409,78248
2020000000,2020,25,はん用機械器具製造業,10,群馬県,173,9596,45710,142073,240729,98884
2020000000,2020,25,はん用機械器具製造業,11,埼玉県,361,12748,64334,188401,374378,165166
2020000000,2020,25,はん用機械器具製造業,12,千葉県,185,6266,32966,114054,201575,78870
2020000000,2020,25,はん用機械器具製造業,13,東京都,342,6801,36310,80783,156931,65645
2020000000,2020,25,はん用機械器具製造業,14,神奈川県,348,22898,151594,445263,762854,243002
2020000000,2020,25,はん用機械器具製造業,15,新潟県,193,7975,35483,103211,203380,84340
2020000000,2020,25,はん用機械器具製造業,16,富山県,95,3153,12783,42026,77238,27606
2020000000,2020,25,はん用機械器具製造業,17,石川県,97,4026,19182,65263,108589,35710
2020000000,2020,25,はん用機械器具製造業,18,福井県,32,748,3249,10799,20170,7942
2020000000,2020,25,はん用機械器具製造業,19,山梨県,38,2847,12273,38790,80233,35442
2020000000,2020,25,はん用機械器具製造業,20,長野県,207,13075,68788,264569,433491,136584
2020000000,2020,25,はん用機械器具製造業,21,岐阜県,204,11389,53372,186590,317083,111074
2020000000,2020,25,はん用機械器具製造業,22,静岡県,241,10885,52721,192842,291924,82001
2020000000,2020,25,はん用機械器具製造業,23,愛知県,596,29401,188438,895992,1297854,355803
2020000000,2020,25,はん用機械器具製造業,24,三重県,133,11150,56901,201946,323994,95690
2020000000,2020,25,はん用機械器具製造業,25,滋賀県,168,14373,73618,434778,696151,243838
2020000000,2020,25,はん用機械器具製造業,26,京都府,82,4460,24319,83025,143406,50627
2020000000,2020,25,はん用機械器具製造業,27,大阪府,746,26065,154451,485036,846406,295319
2020000000,2020,25,はん用機械器具製造業,28,兵庫県,417,27343,177844,784720,1351171,519613
2020000000,2020,25,はん用機械器具製造業,29,奈良県,56,2012,9411,25581,52193,23800
2020000000,2020,25,はん用機械器具製造業,30,和歌山県,62,4366,21460,83743,297490,197648
2020000000,2020,25,はん用機械器具製造業,31,鳥取県,10,290,1429,3720,6785,2496
2020000000,2020,25,はん用機械器具製造業,32,島根県,21,1210,5972,24001,47361,19975
2020000000,2020,25,はん用機械器具製造業,33,岡山県,94,5948,29206,123621,217784,79744
2020000000,2020,25,はん用機械器具製造業,34,広島県,229,9625,52838,250343,405271,139757
2020000000,2020,25,はん用機械器具製造業,35,山口県,83,3589,16294,49372,98860,41575
2020000000,2020,25,はん用機械器具製造業,36,徳島県,32,1858,9464,36270,57880,16819
2020000000,2020,25,はん用機械器具製造業,37,香川県,93,3715,17856,60957,104552,36431
2020000000,2020,25,はん用機械器具製造業,38,愛媛県,79,4501,22754,83004,172290,75344
2020000000,2020,25,はん用機械器具製造業,39,高知県,37,791,3046,8346,15381,2117
2020000000,2020,25,はん用機械器具製造業,40,福岡県,193,6464,31101,97310,183197,73795
2020000000,2020,25,はん用機械器具製造業,41,佐賀県,35,919,3289,8429,15464,6097
2020000000,2020,25,はん用機械器具製造業,42,長崎県,68,5239,37828,229135,303140,64871
2020000000,2020,25,はん用機械器具製造業,43,熊本県,27,492,1921,3305,7638,3800
2020000000,2020,25,はん用機械器具製造業,44,大分県,26,2395,11090,48926,97206,42602
2020000000,2020,25,はん用機械器具製造業,45,宮崎県,18,536,2169,6020,18312,10842
2020000000,2020,25,はん用機械器具製造業,46,鹿児島県,22,347,1394,2403,5485,2694
2020000000,2020,25,はん用機械器具製造業,47,沖縄県,7,114,379,814,1557,552
2020000000,2020,25,はん用機械器具製造業,61,札幌市,23,342,1783,3190,6758,3052
2020000000,2020,25,はん用機械器具製造業,62,仙台市,9,132,500,1546,1978,386
2020000000,2020,25,はん用機械器具製造業,63,さいたま市,32,844,4557,8281,18696,8417
2020000000,2020,25,はん用機械器具製造業,64,千葉市,18,298,1026,2285,6034,3381
2020000000,2020,25,はん用機械器具製造業,65,東京特別区,257,3454,16982,34282,68635,31022
2020000000,2020,25,はん用機械器具製造業,66,横浜市,135,7586,56854,108386,187852,49160
2020000000,2020,25,はん用機械器具製造業,67,川崎市,38,1157,6877,15780,29610,9337
2020000000,2020,25,はん用機械器具製造業,68,相模原市,36,3339,23602,122603,194923,68246
2020000000,2020,25,はん用機械器具製造業,69,新潟市,41,685,2903,5863,11869,5137
2020000000,2020,25,はん用機械器具製造業,70,静岡市,34,2969,15371,64513,94185,25392
2020000000,2020,25,はん用機械器具製造業,71,浜松市,50,1085,5238,16226,28508,10329
2020000000,2020,25,はん用機械器具製造業,72,名古屋市,155,2728,12804,29464,57569,24232
2020000000,2020,25,はん用機械器具製造業,73,京都市,25,559,2690,5789,9802,3511
2020000000,2020,25,はん用機械器具製造業,74,大阪市,243,4620,26250,78593,140500,53365
2020000000,2020,25,はん用機械器具製造業,75,堺市,74,5740,45482,195000,287088,64587
2020000000,2020,25,はん用機械器具製造業,76,神戸市,64,8838,64249,299635,500601,176654
2020000000,2020,25,はん用機械器具製造業,77,岡山市,22,1048,4006,32321,44637,9918
2020000000,2020,25,はん用機械器具製造業,78,広島市,46,2361,11565,53144,98212,40098
2020000000,2020,25,はん用機械器具製造業,79,北九州市,46,1323,6276,12446,26490,12226
2020000000,2020,25,はん用機械器具製造業,80,福岡市,13,489,1803,9714,16038,5529
2020000000,2020,25,はん用機械器具製造業,81,熊本市,3,46,168,137,448,284
2020000000,2020,26,生産用機械器具製造業,00,全国計,18138,606843,3126708,11576886,19553507,7112788
2020000000,2020,26,生産用機械器具製造業,01,北海道,222,4570,20828,52198,99507,39905
2020000000,2020,26,生産用機械器具製造業,02,青森県,58,1654,6975,31060,41841,9453
2020000000,2020,26,生産用機械器具製造業,03,岩手県,169,8078,37088,160394,268082,96467
2020000000,2020,26,生産用機械器具製造業,04,宮城県,184,7556,42629,358579,486607,109240
2020000000,2020,26,生産用機械器具製造業,05,秋田県,128,5178,19540,60202,102067,34592
2020000000,2020,26,生産用機械器具製造業,06,山形県,317,11249,44706,105721,197478,78731
2020000000,2020,26,生産用機械器具製造業,07,福島県,296,9183,38763,87583,163895,61659
2020000000,2020,26,生産用機械器具製造業,08,茨城県,377,23395,114911,736665,1112029,367089
2020000000,2020,26,生産用機械器具製造業,09,栃木県,372,16188,92333,353560,565685,183695
2020000000,2020,26,生産用機械器具製造業,10,群馬県,450,11164,52205,144320,276131,109320
2020000000,2020,26,生産用機械器具製造業,11,埼玉県,1005,21558,109531,349924,592364,200635
2020000000,2020,26,生産用機械器具製造業,12,千葉県,392,13294,73487,328628,497773,154833
2020000000,2020,26,生産用機械器具製造業,13,東京都,909,15496,80061,194639,371966,166265
2020000000,2020,26,生産用機械器具製造業,14,神奈川県,992,32340,181453,632502,1086054,405817
2020000000,2020,26,生産用機械器具製造業,15,新潟県,594,16652,71173,212094,376013,140835
2020000000,2020,26,生産用機械器具製造業,16,富山県,329,14665,70408,258613,457401,179129
2020000000,2020,26,生産用機械器具製造業,17,石川県,397,17991,87331,442551,613329,148466
2020000000,2020,26,生産用機械器具製造業,18,福井県,144,3554,16795,41425,74928,29704
2020000000,2020,26,生産用機械器具製造業,19,山梨県,204,13402,86210,438221,791554,328942
2020000000,2020,26,生産用機械器具製造業,20,長野県,713,23196,110541,400964,642297,218674
2020000000,2020,26,生産用機械器具製造業,21,岐阜県,569,15839,71946,245413,420408,155235
2020000000,2020,26,生産用機械器具製造業,22,静岡県,986,28602,144126,416175,737133,264999
2020000000,2020,26,生産用機械器具製造業,23,愛知県,2089,66620,357963,1174794,2030275,753439
2020000000,2020,26,生産用機械器具製造業,24,三重県,294,11127,65750,128502,288879,139726
2020000000,2020,26,生産用機械器具製造業,25,滋賀県,239,13132,75494,374340,596101,189588
2020000000,2020,26,生産用機械器具製造業,26,京都府,460,14480,76606,219263,432285,192167
2020000000,2020,26,生産用機械器具製造業,27,大阪府,1667,48113,271162,1047190,1813924,674959
2020000000,2020,26,生産用機械器具製造業,28,兵庫県,671,27413,164054,718525,1089181,371232
2020000000,2020,26,生産用機械器具製造業,29,奈良県,97,4487,23056,60474,111849,45085
2020000000,2020,26,生産用機械器具製造業,30,和歌山県,104,4449,19007,47035,79671,26982
2020000000,2020,26,生産用機械器具製造業,31,鳥取県,54,1286,5008,10540,19194,7265
2020000000,2020,26,生産用機械器具製造業,32,島根県,82,2602,10665,32342,53392,19047
2020000000,2020,26,生産用機械器具製造業,33,岡山県,348,11388,52053,172299,289498,111316
2020000000,2020,26,生産用機械器具製造業,34,広島県,584,22773,119082,471644,859908,351727
2020000000,2020,26,生産用機械器具製造業,35,山口県,135,6068,32579,111883,196353,79514
2020000000,2020,26,生産用機械器具製造業,36,徳島県,73,2295,10794,23835,46493,20716
2020000000,2020,26,生産用機械器具製造業,37,香川県,133,3815,19270,75533,120632,35331
2020000000,2020,26,生産用機械器具製造業,38,愛媛県,201,7054,36095,142237,245192,89373
2020000000,2020,26,生産用機械器具製造業,39,高知県,86,2745,12487,34255,56276,17422
2020000000,2020,26,生産用機械器具製造業,40,福岡県,419,15583,75256,256195,441630,163791
2020000000,2020,26,生産用機械器具製造業,41,佐賀県,109,4417,17822,35763,84999,42095
2020000000,2020,26,生産用機械器具製造業,42,長崎県,54,1919,8417,17471,39045,18900
2020000000,2020,26,生産用機械器具製造業,43,熊本県,170,10399,59380,285651,498666,193128
2020000000,2020,26,生産用機械器具製造業,44,大分県,85,3329,13125,25570,62326,30491
2020000000,2020,26,生産用機械器具製造業,45,宮崎県,67,2626,12269,26867,55558,25222
2020000000,2020,26,生産用機械器具製造業,46,鹿児島県,101,3720,15599,32078,65076,29240
2020000000,2020,26,生産用機械器具製造業,47,沖縄県,9,199,675,1168,2565,1348
2020000000,2020,26,生産用機械器具製造業,61,札幌市,51,773,3198,7244,14421,6392
2020000000,2020,26,生産用機械器具製造業,62,仙台市,16,455,1627,4295,3846,-614
2020000000,2020,26,生産用機械器具製造業,63,さいたま市,78,1114,5242,8494,18168,8029
2020000000,2020,26,生産用機械器具製造業,64,千葉市,41,3047,20236,165737,199300,36622
2020000000,2020,26,生産用機械器具製造業,65,東京特別区,632,8914,47256,84938,177081,85974
2020000000,2020,26,生産用機械器具製造業,66,横浜市,284,7102,44062,100905,190527,79475
2020000000,2020,26,生産用機械器具製造業,67,川崎市,135,3986,22464,44447,87133,38210
2020000000,2020,26,生産用機械器具製造業,68,相模原市,145,4014,21167,69541,123873,47740
2020000000,2020,26,生産用機械器具製造業,69,新潟市,75,2558,10456,20634,45518,19884
2020000000,2020,26,生産用機械器具製造業,70,静岡市,138,3250,14604,33379,72564,34492
2020000000,2020,26,生産用機械器具製造業,71,浜松市,229,7050,35050,89485,172331,70059
2020000000,2020,26,生産用機械器具製造業,72,名古屋市,485,8346,41565,94315,184192,77720
2020000000,2020,26,生産用機械器具製造業,73,京都市,192,6728,37826,109958,213404,96470
2020000000,2020,26,生産用機械器具製造業,74,大阪市,481,9286,47312,140129,238587,86245
2020000000,2020,26,生産用機械器具製造業,75,堺市,131,8320,49660,207551,301297,81726
2020000000,2020,26,生産用機械器具製造業,76,神戸市,119,3328,16631,77370,124805,40519
2020000000,2020,26,生産用機械器具製造業,77,岡山市,108,4150,18861,87667,135121,47020
2020000000,2020,26,生産用機械器具製造業,78,広島市,135,7672,42001,252934,417730,151840
2020000000,2020,26,生産用機械器具製造業,79,北九州市,83,4731,26471,88297,141430,49626
2020000000,2020,26,生産用機械器具製造業,80,福岡市,22,666,2686,8152,15469,6508
2020000000,2020,26,生産用機械器具製造業,81,熊本市,31,1750,8756,32606,52642,17389
2020000000,2020,27,業務用機械器具製造業,00,全国計,3786,209694,1061520,3541288,6387042,2476128
2020000000,2020,27,業務用機械器具製造業,01,北海道,30,490,1924,3524,8129,4139
2020000000,2020,27,業務用機械器具製造業,02,青森県,27,4314,15826,73989,108001,28346
2020000000,2020,27,業務用機械器具製造業,03,岩手県,40,3344,14172,74789,109402,29635
2020000000,2020,27,業務用機械器具製造業,04,宮城県,46,2791,11304,43472,61685,15219
2020000000,2020,27,業務用機械器具製造業,05,秋田県,32,3873,15957,51233,91009,33198
2020000000,2020,27,業務用機械器具製造業,06,山形県,44,2073,7291,29004,45499,14153
2020000000,2020,27,業務用機械器具製造業,07,福島県,118,11109,48157,176037,268535,81978
2020000000,2020,27,業務用機械器具製造業,08,茨城県,129,13378,78429,146208,232174,70925
2020000000,2020,27,業務用機械器具製造業,09,栃木県,132,10575,52195,118410,243110,102254
2020000000,2020,27,業務用機械器具製造業,10,群馬県,140,6597,29455,97932,200286,84462
2020000000,2020,27,業務用機械器具製造業,11,埼玉県,347,13001,59734,198131,371284,150473
2020000000,2020,27,業務用機械器具製造業,12,千葉県,113,3696,16362,71279,149559,69061
2020000000,2020,27,業務用機械器具製造業,13,東京都,494,12661,64569,195379,464236,253212
2020000000,2020,27,業務用機械器具製造業,14,神奈川県,281,15408,92647,287577,518596,195886
2020000000,2020,27,業務用機械器具製造業,15,新潟県,79,5047,25342,68081,142731,63146
2020000000,2020,27,業務用機械器具製造業,16,富山県,17,956,4715,16773,27676,9703
2020000000,2020,27,業務用機械器具製造業,17,石川県,28,2288,13162,93808,147391,41375
2020000000,2020,27,業務用機械器具製造業,18,福井県,12,717,3015,6820,13265,5430
2020000000,2020,27,業務用機械器具製造業,19,山梨県,44,4238,22984,58323,117621,53066
2020000000,2020,27,業務用機械器具製造業,20,長野県,225,11848,56771,226152,351815,107957
2020000000,2020,27,業務用機械器具製造業,21,岐阜県,47,2654,12755,22171,49563,24557
2020000000,2020,27,業務用機械器具製造業,22,静岡県,140,10996,57985,183328,291878,95642
2020000000,2020,27,業務用機械器具製造業,23,愛知県,271,13990,76750,429628,723935,256262
2020000000,2020,27,業務用機械器具製造業,24,三重県,47,4276,22510,112088,164520,47465
2020000000,2020,27,業務用機械器具製造業,25,滋賀県,45,3753,20352,81132,173282,78624
2020000000,2020,27,業務用機械器具製造業,26,京都府,145,10291,59510,155597,309959,142885
2020000000,2020,27,業務用機械器具製造業,27,大阪府,284,8374,41814,123001,240810,104068
2020000000,2020,27,業務用機械器具製造業,28,兵庫県,109,7391,43924,103971,234829,113787
2020000000,2020,27,業務用機械器具製造業,29,奈良県,14,2570,16277,74602,137158,57008
2020000000,2020,27,業務用機械器具製造業,30,和歌山県,12,902,3596,8505,15220,5187
2020000000,2020,27,業務用機械器具製造業,31,鳥取県,10,602,1695,3236,9013,4373
2020000000,2020,27,業務用機械器具製造業,32,島根県,6,966,3714,5708,19991,11976
2020000000,2020,27,業務用機械器具製造業,33,岡山県,21,1228,5357,13674,34428,17286
2020000000,2020,27,業務用機械器具製造業,34,広島県,53,2724,12077,26359,57011,25631
2020000000,2020,27,業務用機械器具製造業,35,山口県,11,1133,X,X,X,X
2020000000,2020,27,業務用機械器具製造業,36,徳島県,3,30,X,X,X,X
2020000000,2020,27,業務用機械器具製造業,37,香川県,9,347,2287,3364,7300,3436
2020000000,2020,27,業務用機械器具製造業,38,愛媛県,14,278,899,821,2584,1500
2020000000,2020,27,業務用機械器具製造業,39,高知県,13,570,1825,20580,26150,4742
2020000000,2020,27,業務用機械器具製造業,40,福岡県,64,1772,7413,20667,33741,11338
2020000000,2020,27,業務用機械器具製造業,41,佐賀県,4,118,501,1120,3758,2942
2020000000,2020,27,業務用機械器具製造業,42,長崎県,8,662,4837,39863,37580,-2834
2020000000,2020,27,業務用機械器具製造業,43,熊本県,19,651,2483,2317,5727,2873
2020000000,2020,27,業務用機械器具製造業,44,大分県,15,2958,15977,54243,82879,25018
2020000000,2020,27,業務用機械器具製造業,45,宮崎県,14,1423,5490,8531,21874,11158
2020000000,2020,27,業務用機械器具製造業,46,鹿児島県,22,494,1866,2012,5530,3101
2020000000,2020,27,業務用機械器具製造業,47,沖縄県,8,137,507,2063,3628,1435
2020000000,2020,27,業務用機械器具製造業,61,札幌市,9,179,798,570,1853,1152
2020000000,2020,27,業務用機械器具製造業,62,仙台市,12,236,850,1782,3712,1723
2020000000,2020,27,業務用機械器具製造業,63,さいたま市,42,2344,10530,35175,56977,19257
2020000000,2020,27,業務用機械器具製造業,64,千葉市,11,409,1676,5859,17884,10769
2020000000,2020,27,業務用機械器具製造業,65,東京特別区,322,6668,33240,95312,209001,111726
2020000000,2020,27,業務用機械器具製造業,66,横浜市,89,2977,14632,42388,93937,42191
2020000000,2020,27,業務用機械器具製造業,67,川崎市,55,2486,14953,24453,37476,12743
2020000000,2020,27,業務用機械器具製造業,68,相模原市,23,899,4724,16898,42961,23344
2020000000,2020,27,業務用機械器具製造業,69,新潟市,16,483,1494,2020,4906,2454
2020000000,2020,27,業務用機械器具製造業,70,静岡市,17,1120,6087,15406,30128,12319
2020000000,2020,27,業務用機械器具製造業,71,浜松市,25,922,5611,17253,26023,8431
2020000000,2020,27,業務用機械器具製造業,72,名古屋市,91,2816,16849,137072,236879,96990
2020000000,2020,27,業務用機械器具製造業,73,京都市,77,7811,47493,115040,233803,110476
2020000000,2020,27,業務用機械器具製造業,74,大阪市,108,2886,14800,45623,88245,37869
2020000000,2020,27,業務用機械器具製造業,75,堺市,15,210,781,918,3563,2375
2020000000,2020,27,業務用機械器具製造業,76,神戸市,32,1405,7300,22983,54850,28515
2020000000,2020,27,業務用機械器具製造業,77,岡山市,10,506,2579,3322,10496,6052
2020000000,2020,27,業務用機械器具製造業,78,広島市,17,271,1272,4615,7944,3164
2020000000,2020,27,業務用機械器具製造業,79,北九州市,24,540,2178,7664,9841,2075
2020000000,2020,27,業務用機械器具製造業,80,福岡市,19,347,1315,2728,6112,3198
2020000000,2020,27,業務用機械器具製造業,81,熊本市,9,178,877,1002,1549,490
2020000000,2020,28,電子部品・デバイス・電子回路製造業,00,全国計,3841,412146,2155952,8001605,14592905,5337609
2020000000,2020,28,電子部品・デバイス・電子回路製造業,01,北海道,43,7380,34472,98244,174214,60662
2020000000,2020,28,電子部品・デバイス・電子回路製造業,02,青森県,63,6801,23026,193121,236525,37372
2020000000,2020,28,電子部品・デバイス・電子回路製造業,03,岩手県,66,8331,35201,132429,233583,81143
2020000000,2020,28,電子部品・デバイス・電子回路製造業,04,宮城県,90,12542,59539,176979,457023,226719
2020000000,2020,28,電子部品・デバイス・電子回路製造業,05,秋田県,92,12996,57613,212615,417101,182327
2020000000,2020,28,電子部品・デバイス・電子回路製造業,06,山形県,110,14790,70529,291461,584772,246726
2020000000,2020,28,電子部品・デバイス・電子回路製造業,07,福島県,155,14202,64186,301442,478393,139623
2020000000,2020,28,電子部品・デバイス・電子回路製造業,08,茨城県,98,12086,70299,238157,425046,154608
2020000000,2020,28,電子部品・デバイス・電子回路製造業,09,栃木県,91,6845,35206,126081,242544,108728
2020000000,2020,28,電子部品・デバイス・電子回路製造業,10,群馬県,108,7446,38909,107775,196090,80184
2020000000,2020,28,電子部品・デバイス・電子回路製造業,11,埼玉県,211,12968,66049,182908,282843,75846
2020000000,2020,28,電子部品・デバイス・電子回路製造業,12,千葉県,74,6146,37673,150905,214982,52775
2020000000,2020,28,電子部品・デバイス・電子回路製造業,13,東京都,277,9785,54029,187305,350740,134185
2020000000,2020,28,電子部品・デバイス・電子回路製造業,14,神奈川県,305,11946,60586,157364,305409,119851
2020000000,2020,28,電子部品・デバイス・電子回路製造業,15,新潟県,152,16372,76357,167032,370495,168289
2020000000,2020,28,電子部品・デバイス・電子回路製造業,16,富山県,71,9790,52635,142723,300628,130685
2020000000,2020,28,電子部品・デバイス・電子回路製造業,17,石川県,41,11203,62985,202836,363431,117358
2020000000,2020,28,電子部品・デバイス・電子回路製造業,18,福井県,59,12300,63067,215817,392441,142071
2020000000,2020,28,電子部品・デバイス・電子回路製造業,19,山梨県,101,7699,43644,144890,230080,75170
2020000000,2020,28,電子部品・デバイス・電子回路製造業,20,長野県,313,27608,154519,473412,776227,253147
2020000000,2020,28,電子部品・デバイス・電子回路製造業,21,岐阜県,56,6317,29213,102098,205547,95689
2020000000,2020,28,電子部品・デバイス・電子回路製造業,22,静岡県,112,11712,57320,161725,312011,131123
2020000000,2020,28,電子部品・デバイス・電子回路製造業,23,愛知県,127,7779,39736,229630,302760,66383
2020000000,2020,28,電子部品・デバイス・電子回路製造業,24,三重県,66,18739,121595,1022253,1713791,532363
2020000000,2020,28,電子部品・デバイス・電子回路製造業,25,滋賀県,78,16391,91692,297449,465639,130797
2020000000,2020,28,電子部品・デバイス・電子回路製造業,26,京都府,89,8922,59098,79131,273875,172962
2020000000,2020,28,電子部品・デバイス・電子回路製造業,27,大阪府,175,7838,36489,380979,469669,63110
2020000000,2020,28,電子部品・デバイス・電子回路製造業,28,兵庫県,105,9927,56608,270757,381285,95727
2020000000,2020,28,電子部品・デバイス・電子回路製造業,29,奈良県,11,343,1121,2075,4504,2191
2020000000,2020,28,電子部品・デバイス・電子回路製造業,30,和歌山県,8,1008,4697,14095,22436,6747
2020000000,2020,28,電子部品・デバイス・電子回路製造業,31,鳥取県,46,4712,21404,105687,147650,30526
2020000000,2020,28,電子部品・デバイス・電子回路製造業,32,島根県,28,7136,32334,126259,247536,91433
2020000000,2020,28,電子部品・デバイス・電子回路製造業,33,岡山県,40,7067,37177,144984,251786,84810
2020000000,2020,28,電子部品・デバイス・電子回路製造業,34,広島県,40,5964,39396,145559,411784,197054
2020000000,2020,28,電子部品・デバイス・電子回路製造業,35,山口県,19,2449,12795,35200,67032,27359
2020000000,2020,28,電子部品・デバイス・電子回路製造業,36,徳島県,10,9082,50220,180202,404191,149024
2020000000,2020,28,電子部品・デバイス・電子回路製造業,37,香川県,13,2476,11063,22135,39854,12868
2020000000,2020,28,電子部品・デバイス・電子回路製造業,38,愛媛県,28,2273,9756,15565,33612,16801
2020000000,2020,28,電子部品・デバイス・電子回路製造業,39,高知県,7,523,X,X,X,X
2020000000,2020,28,電子部品・デバイス・電子回路製造業,40,福岡県,59,7814,41679,137994,235915,86558
2020000000,2020,28,電子部品・デバイス・電子回路製造業,41,佐賀県,13,4170,27509,114810,228728,96984
2020000000,2020,28,電子部品・デバイス・電子回路製造業,42,長崎県,12,4916,30043,43274,298171,184149
2020000000,2020,28,電子部品・デバイス・電子回路製造業,43,熊本県,56,11512,70818,127837,330801,163732
2020000000,2020,28,電子部品・デバイス・電子回路製造業,44,大分県,32,6163,34087,118594,239468,97678
2020000000,2020,28,電子部品・デバイス・電子回路製造業,45,宮崎県,28,4987,19965,87272,184974,79266
2020000000,2020,28,電子部品・デバイス・電子回路製造業,46,鹿児島県,62,12623,57621,130598,280597,130751
2020000000,2020,28,電子部品・デバイス・電子回路製造業,47,沖縄県,1,67,X,X,X,X
2020000000,2020,28,電子部品・デバイス・電子回路製造業,61,札幌市,5,321,879,120,1544,1293
2020000000,2020,28,電子部品・デバイス・電子回路製造業,62,仙台市,11,1170,6297,12442,38219,20741
2020000000,2020,28,電子部品・デバイス・電子回路製造業,63,さいたま市,17,467,2520,4365,13312,8130
2020000000,2020,28,電子部品・デバイス・電子回路製造業,64,千葉市,9,547,2027,8657,12882,3928
2020000000,2020,28,電子部品・デバイス・電子回路製造業,65,東京特別区,114,1803,7888,13613,32477,17018
2020000000,2020,28,電子部品・デバイス・電子回路製造業,66,横浜市,101,3870,19333,45492,93337,36148
2020000000,2020,28,電子部品・デバイス・電子回路製造業,67,川崎市,63,1982,11025,23982,47300,16579
2020000000,2020,28,電子部品・デバイス・電子回路製造業,68,相模原市,51,1742,8246,19869,42147,19207
2020000000,2020,28,電子部品・デバイス・電子回路製造業,69,新潟市,26,876,3233,6896,13612,5879
2020000000,2020,28,電子部品・デバイス・電子回路製造業,70,静岡市,11,1305,4180,9677,16891,6394
2020000000,2020,28,電子部品・デバイス・電子回路製造業,71,浜松市,41,4087,20373,73475,142405,58693
2020000000,2020,28,電子部品・デバイス・電子回路製造業,72,名古屋市,30,709,2235,5300,11690,5854
2020000000,2020,28,電子部品・デバイス・電子回路製造業,73,京都市,29,3337,29622,37866,164658,117074
2020000000,2020,28,電子部品・デバイス・電子回路製造業,74,大阪市,51,2434,10552,31693,59791,29980
2020000000,2020,28,電子部品・デバイス・電子回路製造業,75,堺市,15,1679,8813,99562,125329,-6200
2020000000,2020,28,電子部品・デバイス・電子回路製造業,76,神戸市,19,599,3724,6557,11623,3008
2020000000,2020,28,電子部品・デバイス・電子回路製造業,77,岡山市,4,231,X,X,X,X
2020000000,2020,28,電子部品・デバイス・電子回路製造業,78,広島市,8,205,1037,4444,6402,1895
2020000000,2020,28,電子部品・デバイス・電子回路製造業,79,北九州市,8,463,1850,2818,7434,4302
2020000000,2020,28,電子部品・デバイス・電子回路製造業,80,福岡市,10,1182,8141,38126,59385,20464
2020000000,2020,28,電子部品・デバイス・電子回路製造業,81,熊本市,3,868,4773,11135,30316,17216
